"year","function_group","employeeID","planned_work_days","holidays","vacation_days","paid_days_off","vacation_total","vacation_proportion_percentage","sick_leave_A","sick_leave_B","sick_leave_other","sick_leave_total","sickLeave_proportion_percentage"
2021,"01T100",16217,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16217,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16217,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16217,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16217,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16217,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16217,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16217,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16217,21,1,5,0,6,23.81,0,0,0,0,0
2021,"01T100",16218,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16218,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16218,23,2,0,0,2,0,0,0,0,0,0
2021,"01T100",16218,20,1,5,0,6,25,0,0,0,0,0
2021,"01T100",16218,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16218,20,0,2,0,2,10,0,0,0,0,0
2021,"01T100",16218,22,1,10,0,11,45.45,0,0,0,0,0
2021,"01T100",16218,22,0,2,0,2,9.09,0,0,0,0,0
2021,"01T100",16218,22,0,4,0,4,18.18,0,0,0,0,0
2021,"01T100",16218,21,1,1,0,2,4.76,0,0,0,0,0
2021,"01T100",16218,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16263,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16263,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16263,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16263,22,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16263,22,0,3,0,3,13.64,0,0,0,0,0
2021,"01T100",16263,22,0,6,0,6,27.27,0,0,0,0,0
2021,"01T100",16263,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16263,21,0,5,0,5,23.81,0,0,0,0,0
2021,"01T100",16264,20,0,5,0,5,25,0,0,0,0,0
2021,"01T100",16264,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16264,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01T100",16264,22,1,7,0,8,31.82,0,0,0,0,0
2021,"01T100",16264,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16265,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16265,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16265,23,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16265,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16265,20,0,5,0,5,25,0,0,0,0,0
2021,"01T100",16265,22,1,10,0,11,45.45,0,0,0,0,0
2021,"01T100",16265,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16265,21,2,2,0,4,9.52,0,0,0,0,0
2021,"01T100",16265,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16265,21,0,3,0,3,14.29,0,0,0,0,0
2021,"01T100",16266,20,1,5,0,6,25,0,0,0,0,0
2021,"01T100",16268,20,1,1,0,2,5,0,0,0,0,0
2021,"01T100",16268,23,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16268,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16268,20,1,11,0,12,55,0,0,0,0,0
2021,"01T100",16268,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16268,21,1,4,0,5,19.05,0,0,0,0,0
2021,"01T100",16325,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16325,20,0,1,0,1,5,0,0,0,0,0
2021,"01T100",16325,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16325,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16325,20,2,0,0,2,0,0,0,0,0,0
2021,"01T100",16325,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16325,22,0,9,0,9,40.91,0,0,0,0,0
2021,"01T100",16325,22,0,16,0,16,72.73,0,0,0,0,0
2021,"01T100",16325,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01T100",16325,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16325,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01T100",16325,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16355,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16355,22,1,1,0,2,4.55,0,0,0,0,0
2021,"01T100",16355,21,1,2,0,3,9.52,0,0,0,0,0
2021,"01T100",16396,20,0,10,0,10,50,0,0,0,0,0
2021,"01T100",16396,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16396,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16396,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16396,20,0,5,0,5,25,0,0,0,0,0
2021,"01T100",16396,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16396,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16396,22,0,6,0,6,27.27,0,0,0,0,0
2021,"01T100",16396,22,0,4,0,4,18.18,0,0,0,0,0
2021,"01T100",16396,21,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16396,21,3,0,0,3,0,0,0,0,0,0
2021,"01T100",16396,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16433,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16433,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16433,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16433,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16433,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16433,20,0,3,0,3,15,0,0,0,0,0
2021,"01T100",16433,22,0,7,0,7,31.82,0,0,0,0,0
2021,"01T100",16433,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16433,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16433,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16433,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01T100",16433,21,0,4,0,4,19.05,0,0,0,0,0
2021,"01T100",16434,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16434,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16434,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16440,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16440,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16440,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16440,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16440,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16440,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16440,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16440,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16440,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16440,21,0,12,0,12,57.14,0,0,0,0,0
2021,"01T100",16440,21,1,1,0,2,4.76,0,0,0,0,0
2021,"01T100",16440,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16441,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16441,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16441,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16441,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16441,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16441,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16441,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16441,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16441,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16443,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16443,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16443,23,0,1,0,1,4.35,0,0,0,0,0
2021,"01T100",16443,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01T100",16443,22,0,15,0,15,68.18,0,0,0,0,0
2021,"01T100",16443,21,1,1,0,2,4.76,0,0,0,0,0
2021,"01T100",16443,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01T100",16443,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01T100",16444,20,0,5,0,5,25,0,0,0,0,0
2021,"01T100",16444,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16444,23,0,2,0,2,8.7,0,0,0,0,0
2021,"01T100",16444,20,2,0,0,2,0,0,0,0,0,0
2021,"01T100",16444,20,0,1,0,1,5,0,0,0,0,0
2021,"01T100",16444,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16444,22,0,15,0,15,68.18,0,0,0,0,0
2021,"01T100",16444,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16444,21,1,1,0,2,4.76,0,0,0,0,0
2021,"01T100",16444,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16484,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16484,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16484,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16484,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16484,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16484,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01T100",16484,22,0,2,0,2,9.09,0,0,0,0,0
2021,"01T100",16484,21,0,6,0,6,28.57,0,0,0,0,0
2021,"01T100",16484,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01T100",16484,21,1,8,0,9,38.1,0,0,0,0,0
2021,"01T100",16533,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16533,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16534,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16534,20,0,1,0,1,5,0,0,0,0,0
2021,"01T100",16534,23,0,1,0,1,4.35,0,0,0,0,0
2021,"01T100",16534,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16534,20,0,8,0,8,40,0,0,0,0,0
2021,"01T100",16534,20,0,3,0,3,15,0,0,0,0,0
2021,"01T100",16534,22,0,12,0,12,54.55,0,0,0,0,0
2021,"01T100",16534,22,1,2,0,3,9.09,0,0,0,0,0
2021,"01T100",16534,21,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16534,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16534,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16535,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16535,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16535,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16535,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16535,20,0,11,0,11,55,0,0,0,0,0
2021,"01T100",16535,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16535,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01T100",16535,22,0,2,0,2,9.09,0,0,0,0,0
2021,"01T100",16535,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16535,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16535,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16535,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16556,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16556,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16556,23,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16556,20,1,1,0,2,5,0,0,0,0,0
2021,"01T100",16556,20,1,11,0,12,55,0,0,0,0,0
2021,"01T100",16556,22,1,10,0,11,45.45,0,0,0,0,0
2021,"01T100",16556,22,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16556,22,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16556,21,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16556,21,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16556,21,1,1,0,2,4.76,0,0,0,0,0
2021,"01T100",16559,20,0,1,0,1,5,0,0,0,0,0
2021,"01T100",16559,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16559,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16559,20,2,0,0,2,0,0,0,0,0,0
2021,"01T100",16559,20,0,5,0,5,25,0,0,0,0,0
2021,"01T100",16559,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01T100",16559,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16559,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16559,21,0,10,0,10,47.62,0,0,0,0,0
2021,"01T100",16559,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16559,21,0,5,0,5,23.81,0,0,0,0,0
2021,"01T100",16609,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16609,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16609,23,0,1,0,1,4.35,0,0,0,0,0
2021,"01T100",16609,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16609,20,0,6,0,6,30,0,0,0,0,0
2021,"01T100",16609,20,3,7,0,10,35,0,0,0,0,0
2021,"01T100",16609,22,2,10,0,12,45.45,0,0,0,0,0
2021,"01T100",16609,22,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16609,22,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16609,21,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16609,21,1,6,0,7,28.57,0,0,0,0,0
2021,"01T100",16609,21,1,7,0,8,33.33,0,0,0,0,0
2021,"01T100",16680,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16680,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16680,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16680,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16680,20,1,1,0,2,5,0,0,0,0,0
2021,"01T100",16680,22,0,15,0,15,68.18,0,0,0,0,0
2021,"01T100",16680,22,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16680,22,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16680,21,2,0,0,2,0,0,0,0,0,0
2021,"01T100",16680,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16723,20,1,5,0,6,25,0,0,0,0,0
2021,"01T100",16723,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16723,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16723,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16723,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16724,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16724,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16724,23,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16724,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16724,22,1,12,0,13,54.55,0,0,0,0,0
2021,"01T100",16724,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01T100",16724,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16725,20,0,5,0,5,25,0,0,0,0,0
2021,"01T100",16725,20,1,1,0,2,5,0,0,0,0,0
2021,"01T100",16725,22,0,9,0,9,40.91,0,0,0,0,0
2021,"01T100",16725,22,0,2,0,2,9.09,0,0,0,0,0
2021,"01T100",16725,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16725,21,1,2,0,3,9.52,0,0,0,0,0
2021,"01T100",16727,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16727,21,1,1,0,2,4.76,0,0,0,0,0
2021,"01T100",16728,20,3,0,0,3,0,0,0,0,0,0
2021,"01T100",16728,20,2,0,0,2,0,0,0,0,0,0
2021,"01T100",16728,23,2,0,0,2,0,0,0,0,0,0
2021,"01T100",16728,20,1,1,0,2,5,0,0,0,0,0
2021,"01T100",16728,20,2,1,0,3,5,0,0,0,0,0
2021,"01T100",16728,20,0,4,0,4,20,0,0,0,0,0
2021,"01T100",16728,22,1,2,0,3,9.09,0,0,0,0,0
2021,"01T100",16728,22,1,5,0,6,22.73,0,0,0,0,0
2021,"01T100",16728,22,1,2,0,3,9.09,0,0,0,0,0
2021,"01T100",16728,21,0,2,0,2,9.52,0,0,0,0,0
2021,"01T100",16728,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16770,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16770,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16770,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01T100",16770,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01T100",16770,21,1,1,0,2,4.76,0,0,0,0,0
2021,"01T100",16780,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16780,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16780,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16780,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16780,22,1,5,0,6,22.73,0,0,0,0,0
2021,"01T100",16780,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01T100",16780,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01T100",16780,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16780,21,0,8,0,8,38.1,0,0,0,0,0
2021,"01T100",16781,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16781,23,0,1,0,1,4.35,0,0,0,0,0
2021,"01T100",16781,20,0,2,0,2,10,0,0,0,0,0
2021,"01T100",16781,20,0,7,0,7,35,0,0,0,0,0
2021,"01T100",16781,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01T100",16781,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01T100",16831,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16831,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16831,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16831,20,1,3,0,4,15,0,0,0,0,0
2021,"01T100",16831,20,1,2,0,3,10,0,0,0,0,0
2021,"01T100",16835,20,0,2,0,2,10,0,0,0,0,0
2021,"01T100",16835,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16835,23,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16835,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16835,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16835,20,2,2,0,4,10,0,0,0,0,0
2021,"01T100",16835,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16835,22,0,15,0,15,68.18,0,0,0,0,0
2021,"01T100",16835,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01T100",16835,21,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16906,20,0,2,0,2,10,0,0,0,0,0
2021,"01T100",16906,20,1,3,0,4,15,0,0,0,0,0
2021,"01T100",16914,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16914,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16914,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16914,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16914,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16914,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16914,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16914,22,0,15,0,15,68.18,0,0,0,0,0
2021,"01T100",16914,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01T100",16914,21,0,3,0,3,14.29,0,0,0,0,0
2021,"01T100",16914,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01T100",16914,21,0,6,0,6,28.57,0,0,0,0,0
2021,"01T100",16926,20,0,12,0,12,60,0,0,0,0,0
2021,"01T100",16926,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01T100",16926,22,0,3,0,3,13.64,0,0,0,0,0
2021,"01T100",16926,22,0,13,0,13,59.09,0,0,0,0,0
2021,"01T100",16926,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01T100",16926,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16927,20,1,1,0,2,5,0,0,0,0,0
2021,"01T100",16927,20,1,1,0,2,5,0,0,0,0,0
2021,"01T100",16927,20,1,6,0,7,30,0,0,0,0,0
2021,"01T100",16927,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16927,22,1,7,0,8,31.82,0,0,0,0,0
2021,"01T100",16927,21,1,1,0,2,4.76,0,0,0,0,0
2021,"01T100",16927,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",16928,20,1,1,0,2,5,0,0,0,0,0
2021,"01T100",16928,23,1,0,0,1,0,0,0,0,0,0
2021,"01T100",16928,20,0,6,0,6,30,0,0,0,0,0
2021,"01T100",16928,20,0,6,0,6,30,0,0,0,0,0
2021,"01T100",16928,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01T100",16928,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01T100",16928,21,0,3,0,3,14.29,0,0,0,0,0
2021,"01T100",16928,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17006,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",17006,3,0,2,0,2,66.67,0,0,0,0,0
2021,"01T100",17019,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17019,20,1,4,0,5,20,0,0,0,0,0
2021,"01T100",17019,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17019,22,2,10,0,12,45.45,0,0,0,0,0
2021,"01T100",17019,21,2,5,0,7,23.81,0,0,0,0,0
2021,"01T100",17019,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17020,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17020,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17020,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17020,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17021,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17021,23,0,3,0,3,13.04,0,0,0,0,0
2021,"01T100",17021,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17021,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17021,21,1,0,0,1,0,0,0,0,0,0
2021,"01T100",17033,20,0,5,0,5,25,0,0,0,0,0
2021,"01T100",17033,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17033,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17033,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17033,20,2,0,0,2,0,0,0,0,0,0
2021,"01T100",17033,22,0,7,0,7,31.82,0,0,0,0,0
2021,"01T100",17033,22,0,4,0,4,18.18,0,0,0,0,0
2021,"01T100",17033,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01T100",17033,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17033,21,1,0,0,1,0,0,0,0,0,0
2021,"01T100",17033,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17058,20,1,6,0,7,30,0,0,0,0,0
2021,"01T100",17058,23,1,0,0,1,0,0,0,0,0,0
2021,"01T100",17058,20,1,5,0,6,25,0,0,0,0,0
2021,"01T100",17058,22,1,0,0,1,0,0,0,0,0,0
2021,"01T100",17058,21,2,0,0,2,0,0,0,0,0,0
2021,"01T100",17058,21,1,0,0,1,0,0,0,0,0,0
2021,"01T100",17075,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17075,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17075,23,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17075,20,0,5,0,5,25,0,0,0,0,0
2021,"01T100",17075,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17075,20,0,2,0,2,10,0,0,0,0,0
2021,"01T100",17075,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01T100",17075,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17075,22,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17075,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17075,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01T100",17075,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17086,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17086,20,1,1,0,2,5,0,0,0,0,0
2021,"01T100",17086,20,0,15,0,15,75,0,0,0,0,0
2021,"01T100",17086,22,0,12,0,12,54.55,0,0,0,0,0
2021,"01T100",17086,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17086,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17136,20,0,2,0,2,10,0,0,0,0,0
2021,"01T100",17136,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17136,23,1,0,0,1,0,0,0,0,0,0
2021,"01T100",17136,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17136,20,0,7,0,7,35,0,0,0,0,0
2021,"01T100",17136,20,1,3,0,4,15,0,0,0,0,0
2021,"01T100",17136,22,0,7,0,7,31.82,0,0,0,0,0
2021,"01T100",17136,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01T100",17136,22,0,7,0,7,31.82,0,0,0,0,0
2021,"01T100",17136,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17136,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17224,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17224,20,0,2,0,2,10,0,0,0,0,0
2021,"01T100",17224,23,0,1,0,1,4.35,0,0,0,0,0
2021,"01T100",17224,20,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17224,20,1,1,0,2,5,0,0,0,0,0
2021,"01T100",17224,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",17224,22,0,12,0,12,54.55,0,0,0,0,0
2021,"01T100",17224,22,0,3,0,3,13.64,0,0,0,0,0
2021,"01T100",17224,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01T100",17224,21,0,0,0,0,0,0,0,0,0,0
2021,"01T100",17226,20,1,0,0,1,0,0,0,0,0,0
2021,"01T100",17226,20,2,0,0,2,0,0,0,0,0,0
2021,"01T100",17226,23,2,0,0,2,0,0,0,0,0,0
2021,"01T100",17226,20,2,0,0,2,0,0,0,0,0,0
2021,"01T100",17226,20,2,0,0,2,0,0,0,0,0,0
2021,"01T100",17226,20,2,2,0,4,10,0,0,0,0,0
2021,"01T100",17226,22,0,15,0,15,68.18,0,0,0,0,0
2021,"01T100",17226,22,2,0,0,2,0,0,0,0,0,0
2021,"01T100",17226,22,2,0,0,2,0,0,0,0,0,0
2021,"01T100",17226,21,2,2,0,4,9.52,0,0,0,0,0
